tick,experiment,topology,use_corridor,use_thermal,use_pruning,mean_C,min_C,mean_E,max_E,mean_L,max_L,mean_P,max_P,mean_T,survival_pass
115,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.049999999999999996,0.05,0.9774183439122545,1.0,0.5220355711373068,1.0,31.854622564454235,40.9275111214012,0.8703127162331773,False
116,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.049999999999999996,0.05,0.9776085474737388,1.0,0.52503395423384,1.0,32.4864019714267,42.00817384786869,0.8739317070702204,False
117,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.049999999999999996,0.05,0.9765305471072377,1.0,0.5275950369828784,1.0,33.10128474509807,42.28168526155498,0.8773157759349798,False
118,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.049999999999999996,0.05,0.9768365094143203,1.0,0.5291720435699427,1.0,33.70198022461231,43.24552221885321,0.8804812847776221,False
119,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.049999999999999996,0.05,0.969937470607783,1.0,0.521819062708018,1.0,34.239200581997366,43.45581910417406,0.8836080315812073,False
120,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.049999999999999996,0.05,0.9828027672618609,1.0,0.5342688667848092,0.9227400056253049,34.890998796363775,44.394015244600475,0.8863691865725474,False
121,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.049999999999999996,0.05,0.9795288029367089,1.0,0.5391772377532684,0.9568967944858764,35.47134091285683,45.12732155038033,0.8890232267202032,False
122,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.049999999999999996,0.05,0.9777670073783162,1.0,0.5435935629699904,0.9907404658793652,36.03840339087867,46.08033881079792,0.8914703558896453,False
123,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.049999999999999996,0.05,0.9642960568495054,1.0,0.5295022412994469,1.0,36.4705293276066,46.82242053451866,0.8937591842532251,False
124,x13_v03_08_v14c_SMALL_WORLD_same_seed,small_world,True,True,True,0.049999999999999996,0.05,0.9594191932917856,1.0,0.5119987499096957,1.0,36.90772298162302,47.640216680368376,0.8960276998568493,False
